TVDSS,WELL,NPHI,GR,RHOB,PHIE,VSH
3416.80801,N14,0.11683,18.312,2.275,0.197197,0.0
3416.96041,N14,0.11213,18.555,2.285,0.191573,0.0
3417.11281,N14,0.11994,18.798,2.295,0.191805,0.0
3417.26521,N14,0.1701,19.962,2.302,0.211412,0.0
3417.41761,N14,0.25076,24.337,2.309,0.230472,0.0578
3418.02721,N14,0.12046,75.521,2.346,0.174578,0.0
3418.17961,N14,0.10252,63.852,2.382,0.15417,0.0
3418.33201,N14,0.10223,52.182,2.365,0.159785,0.0
3418.48441,N14,0.1196,40.513,2.348,0.173506,0.0
3418.63681,N14,0.23295,31.848,2.331,0.196889,0.158
3419.09401,N14,0.23522,77.8,2.311,0.186606,0.2566
3419.24641,N14,0.1609,53.592,2.283,0.21419,0.0
3419.39881,N14,0.15407,27.249,2.255,0.221025,0.0
3419.55121,N14,0.14621,15.724,2.247,0.220322,0.0
3419.70361,N14,0.14046,12.642,2.23,0.223626,0.0
3419.85601,N14,0.13961,15.105,2.212,0.229476,0.0
3420.00841,N14,0.14516,17.562,2.217,0.230284,0.0
3420.16081,N14,0.14982,16.65,2.236,0.225771,0.0
3420.31321,N14,0.14838,15.738,2.254,0.218854,0.0
3420.46561,N14,0.14694,16.145,2.25,0.219605,0.0
3420.61801,N14,0.14956,18.542,2.261,0.216939,0.0
3420.77041,N14,0.15484,20.788,2.273,0.215069,0.0
3420.92281,N14,0.15269,21.934,2.293,0.207144,0.0
3421.07521,N14,0.15412,23.08,2.284,0.21091,0.0
3421.22761,N14,0.17053,21.004,2.268,0.223587,0.0
3421.38001,N14,0.17291,18.33,2.266,0.225304,0.0
3421.53241,N14,0.16366,20.08,2.249,0.227323,0.0
3421.68481,N14,0.1585,22.373,2.231,0.23138,0.0
3421.83721,N14,0.16626,24.266,2.281,0.217187,0.0
3421.98961,N14,0.16399,25.907,2.295,0.211296,0.0
3422.14201,N14,0.15479,27.555,2.31,0.202108,0.0
3422.29441,N14,0.20253,29.987,2.3,0.200906,0.1301
3422.44681,N14,0.25369,32.419,2.336,0.201652,0.1656
3423.3612,N14,0.2039,90.384,2.446,0.098266,0.4001
3423.5136,N14,0.21438,86.945,2.476,0.075102,0.4888
3423.666,N14,0.22486,78.102,2.436,0.101075,0.4502
3423.8184,N14,0.21382,69.259,2.395,0.132043,0.3396
3423.9708,N14,0.19467,60.417,2.355,0.163938,0.2045
3424.1232,N14,0.17553,51.574,2.315,0.195831,0.0694
3424.2756,N14,0.15639,47.949,2.404,0.137265,0.1689
3424.428,N14,0.13725,46.895,2.495,0.076998,0.2721
3424.5804,N14,0.11688,45.841,2.446,0.115644,0.1166
3424.7328,N14,0.09503,43.541,2.422,0.136888,0.0017
3424.8852,N14,0.10942,40.193,2.434,0.125577,0.0705
3425.0376,N14,0.1326,36.058,2.404,0.142032,0.0914
3425.19,N14,0.15751,31.924,2.373,0.158789,0.1162
3425.3424,N14,0.19094,31.523,2.343,0.176342,0.1536
3425.4948,N14,0.21023,34.686,2.312,0.190944,0.177
3425.6472,N14,0.21039,39.957,2.287,0.208433,0.132
3425.7996,N14,0.21687,44.305,2.266,0.221843,0.115
3425.952,N14,0.23093,41.242,2.28,0.209196,0.1862
3427.476,N14,0.21832,69.098,2.236,0.242574,0.0651
3427.7808,N14,0.22183,74.411,2.24,0.239062,0.0838
3427.9332,N14,0.20984,77.394,2.263,0.225363,0.0866
3428.0856,N14,0.22257,78.613,2.252,0.230504,0.1081
3428.238,N14,0.22365,75.532,2.255,0.228184,0.117
3428.6952,N14,0.21671,73.804,2.286,0.207859,0.1508
3428.8476,N14,0.20207,76.234,2.459,0.089506,0.4177
3429.3048,N14,0.20316,81.07,2.452,0.094203,0.4086
3429.4572,N14,0.19543,80.033,2.427,0.113297,0.3379
3429.6096,N14,0.19307,75.438,2.502,0.061023,0.4666
3430.2192,N14,0.19829,69.406,2.468,0.083939,0.4218
3430.3716,N14,0.20077,75.928,2.364,0.156401,0.2407
3430.524,N14,0.20113,82.454,2.263,0.22712,0.0582
3430.6764,N14,0.20497,80.682,2.308,0.194808,0.1526
3430.8288,N14,0.20708,78.91,2.232,0.247644,0.0212
3431.1336,N14,0.21591,75.367,2.239,0.240958,0.0627
3431.286,N14,0.20926,71.067,2.29,0.206558,0.1338
3431.4384,N14,0.20879,67.487,2.338,0.173011,0.2196
3431.5908,N14,0.21713,70.843,2.387,0.136985,0.3359
3431.7432,N14,0.21486,71.307,2.439,0.100979,0.423
3431.8956,N14,0.2182,71.11,2.493,0.062385,0.5321
3138.2208,N18,0.38349,121.082,2.558,0.0,1.0
3138.8304,N18,0.37699,113.206,2.548,0.0,1.0
3138.9828,N18,0.37583,114.588,2.508,0.0,1.0
3139.5924,N18,0.36236,103.383,2.502,0.0,1.0
3139.74481,N18,0.32953,97.738,2.53,0.0,1.0
3139.89721,N18,0.32774,92.092,2.565,0.0,1.0
3140.04961,N18,0.35747,103.842,2.6,0.0,1.0
3140.96401,N18,0.30561,91.515,2.531,0.0,0.9795
3141.11641,N18,0.28983,80.086,2.565,0.0,0.9952
3142.18321,N18,0.34325,80.318,2.582,0.0,1.0
3142.33561,N18,0.34092,84.043,2.583,0.0,1.0
3142.48801,N18,0.3417,80.005,2.58,0.0,1.0
3142.64041,N18,0.34441,80.978,2.569,0.0,1.0
3142.79281,N18,0.34017,79.147,2.564,0.0,0.9787
3143.40241,N18,0.37518,80.728,2.585,0.0,1.0
3143.55481,N18,0.36088,85.335,2.581,0.0,1.0
3143.70721,N18,0.35498,88.176,2.578,0.0,1.0
3143.85961,N18,0.34572,86.019,2.572,0.0,1.0
3144.01201,N18,0.34124,83.316,2.565,0.0,1.0
3144.16441,N18,0.35058,84.583,2.558,0.0,1.0
3144.31681,N18,0.36573,88.754,2.563,0.0,1.0
3144.46921,N18,0.36428,84.497,2.568,0.0,1.0
3144.62161,N18,0.35455,80.24,2.573,0.0,1.0
3145.38361,N18,0.3014,78.514,2.592,0.0,0.9628
3145.53601,N18,0.31344,79.391,2.595,0.0,0.9848
3145.68841,N18,0.33656,78.992,2.587,0.0,0.9748
3145.84081,N18,0.36691,78.593,2.584,0.0,0.9648
3145.99321,N18,0.35761,78.175,2.584,0.0,0.9544
3146.60281,N18,0.34218,78.627,2.593,0.0,0.9657
3147.06001,N18,0.3018,69.096,2.569,0.050789,0.7274
3147.82201,N18,0.35303,83.431,2.543,0.0,1.0
3147.97441,N18,0.35752,84.041,2.536,0.0,1.0
3148.12681,N18,0.35028,84.501,2.528,0.0,1.0
3148.27921,N18,0.34791,84.209,2.531,0.0,1.0
3148.43161,N18,0.35126,84.941,2.546,0.0,1.0
3148.58401,N18,0.35459,79.863,2.546,0.0,0.9966
3148.73641,N18,0.36127,79.117,2.537,0.0,0.9779
3150.10801,N18,0.37743,79.601,2.553,0.0,0.99
3151.32721,N18,0.25207,26.752,2.403,0.218166,0.0
3151.47961,N18,0.22045,23.149,2.326,0.222995,0.0
3151.63201,N18,0.20862,22.052,2.249,0.246137,0.0
3151.78441,N18,0.2036,20.954,2.223,0.253436,0.0
3151.93681,N18,0.19858,19.857,2.221,0.252079,0.0
3152.08921,N18,0.2011,20.881,2.228,0.250613,0.0
3152.24161,N18,0.20311,22.763,2.236,0.248569,0.0
3152.39401,N18,0.19727,24.714,2.226,0.249746,0.0
3152.54641,N18,0.19144,22.685,2.223,0.248386,0.0
3152.69881,N18,0.19508,20.281,2.221,0.250623,0.0
3152.85121,N18,0.20456,20.298,2.216,0.256344,0.0
3154.22281,N18,0.20236,25.085,2.204,0.259741,0.0
3154.37521,N18,0.1949,25.573,2.201,0.257695,0.0
3154.52761,N18,0.19161,24.948,2.209,0.253451,0.0
3154.68001,N18,0.18833,24.277,2.219,0.248502,0.0
3154.83241,N18,0.181,23.607,2.227,0.24255,0.0
3154.98481,N18,0.17189,23.076,2.235,0.235815,0.0
3155.13721,N18,0.16518,24.296,2.242,0.230444,0.0
3155.28961,N18,0.17977,25.81,2.248,0.23458,0.0
3155.44201,N18,0.19437,29.287,2.238,0.244253,0.0
3155.59441,N18,0.20519,30.592,2.235,0.249778,0.0
3155.74681,N18,0.19972,30.849,2.237,0.24682,0.0
3155.89921,N18,0.19913,28.864,2.239,0.245861,0.0
3156.05161,N18,0.19913,26.878,2.234,0.247652,0.0
3156.20401,N18,0.19451,26.916,2.231,0.246812,0.0
3156.35641,N18,0.19358,27.527,2.228,0.247496,0.0
3156.50881,N18,0.19273,29.082,2.23,0.246427,0.0
3156.66121,N18,0.19188,30.636,2.234,0.244645,0.0
3156.81361,N18,0.19186,30.592,2.243,0.241426,0.0
3156.96601,N18,0.20049,29.982,2.251,0.242119,0.0
3157.11841,N18,0.21187,30.547,2.26,0.243479,0.0
3157.27081,N18,0.21814,31.412,2.248,0.250309,0.0
3157.42321,N18,0.21931,32.276,2.233,0.256199,0.0
3157.57561,N18,0.20573,32.867,2.23,0.251795,0.0
3157.72801,N18,0.20061,32.562,2.241,0.245752,0.0
3157.88041,N18,0.19835,32.257,2.243,0.244108,0.0
3158.03281,N18,0.19809,31.952,2.244,0.243643,0.0
3158.18521,N18,0.19646,32.389,2.246,0.242257,0.0
3158.33761,N18,0.19483,34.218,2.251,0.239798,0.0
3158.49001,N18,0.1932,36.048,2.236,0.244481,0.0
3158.64241,N18,0.19156,37.877,2.227,0.247009,0.0
3158.79481,N18,0.18863,37.597,2.218,0.248985,0.0
3158.94721,N18,0.17911,35.095,2.223,0.243161,0.0
3159.09961,N18,0.17802,33.814,2.231,0.23986,0.0
3159.25202,N18,0.17692,34.658,2.236,0.23762,0.0
3159.40442,N18,0.17813,35.817,2.241,0.236365,0.0
3159.55682,N18,0.18105,36.975,2.246,0.23583,0.0
3159.70922,N18,0.18397,38.134,2.248,0.23635,0.0
3159.86162,N18,0.18689,37.431,2.242,0.239708,0.0
3160.01402,N18,0.18736,36.7,2.237,0.241685,0.0
3160.16642,N18,0.18674,35.968,2.231,0.24356,0.0
3160.31882,N18,0.18782,38.317,2.231,0.244014,0.0
3160.47122,N18,0.18942,39.142,2.229,0.245399,0.0
3160.62362,N18,0.18884,38.993,2.224,0.246936,0.0
3160.77602,N18,0.19287,38.338,2.219,0.250413,0.0
3160.92842,N18,0.19584,38.47,2.215,0.253085,0.0
3161.08082,N18,0.1934,37.738,2.213,0.252777,0.0
3161.23322,N18,0.19704,37.007,2.206,0.256805,0.0
3161.38562,N18,0.20069,38.904,2.2,0.26048,0.0
3161.53802,N18,0.19218,39.855,2.202,0.25619,0.0
3161.69042,N18,0.18761,38.538,2.202,0.25425,0.0
3161.84282,N18,0.18802,36.343,2.202,0.254425,0.0
3161.99522,N18,0.18982,35.926,2.205,0.254121,0.0
3162.14762,N18,0.19362,38.588,2.212,0.253227,0.0
3162.30002,N18,0.18344,41.25,2.222,0.245363,0.0
3162.45242,N18,0.17634,43.912,2.234,0.23808,0.0
3162.60482,N18,0.17609,42.572,2.24,0.23585,0.0
3162.75722,N18,0.18701,40.974,2.226,0.245453,0.0
3162.90962,N18,0.19677,40.883,2.212,0.254546,0.0
3163.06202,N18,0.1992,40.791,2.208,0.256992,0.0
3163.21442,N18,0.19822,38.42,2.21,0.255867,0.0
3163.36682,N18,0.19541,37.302,2.212,0.253977,0.0
3163.51922,N18,0.19807,37.958,2.212,0.255089,0.0
3163.67162,N18,0.19635,43.8,2.209,0.255444,0.0
3163.82402,N18,0.20329,42.731,2.206,0.259409,0.0
3163.97642,N18,0.19882,43.463,2.203,0.258624,0.0
3164.12882,N18,0.19427,44.194,2.21,0.254214,0.0
3164.28122,N18,0.19302,44.108,2.224,0.24869,0.0
3164.43362,N18,0.19269,43.865,2.234,0.244983,0.0
3164.58602,N18,0.19344,45.148,2.228,0.247438,0.0
3164.73842,N18,0.18761,46.611,2.226,0.245706,0.0
3164.89082,N18,0.18732,45.058,2.233,0.243092,0.0
3165.04322,N18,0.18738,41.711,2.228,0.244897,0.0
3165.19562,N18,0.19486,40.962,2.224,0.249459,0.0
3165.34802,N18,0.19428,44.582,2.235,0.245287,0.0
3165.50042,N18,0.19138,45.07,2.25,0.238278,0.0028
3165.65282,N18,0.18525,44.838,2.263,0.23051,0.0065
3165.80522,N18,0.19241,40.211,2.262,0.234664,0.0013
3165.95762,N18,0.20291,40.292,2.246,0.244612,0.0018
3166.11002,N18,0.21342,42.975,2.23,0.252007,0.0186
3166.26242,N18,0.21721,45.093,2.222,0.254358,0.0318
3166.41482,N18,0.21576,45.386,2.221,0.254463,0.0297
3166.56722,N18,0.2143,42.9,2.22,0.256043,0.0181
3166.71962,N18,0.20648,40.047,2.219,0.256056,0.0
3166.87202,N18,0.19863,40.047,2.219,0.252816,0.0
3167.02442,N18,0.19754,42.62,2.217,0.253079,0.0
3167.17682,N18,0.20311,45.941,2.21,0.257899,0.0
3167.32922,N18,0.20491,45.575,2.203,0.261158,0.0
3167.48162,N18,0.19863,43.77,2.2,0.259619,0.0
3167.63402,N18,0.19236,41.575,2.196,0.258407,0.0
3167.78642,N18,0.18953,41.918,2.197,0.256849,0.0
3167.93882,N18,0.20071,42.732,2.201,0.26013,0.0
3168.09122,N18,0.20794,43.545,2.206,0.26133,0.0
3168.24362,N18,0.20357,43.073,2.208,0.258808,0.0
3168.39602,N18,0.20104,42.503,2.207,0.258117,0.0
3168.54842,N18,0.19966,41.953,2.212,0.255751,0.0
3168.70082,N18,0.20331,42.604,2.22,0.254393,0.0
3168.85322,N18,0.20381,43.254,2.224,0.253163,0.0
3169.00562,N18,0.20308,43.95,2.229,0.250634,0.0028
3169.15802,N18,0.19724,45.047,2.231,0.247945,0.0
3169.31042,N18,0.19098,46.145,2.231,0.24534,0.0
3169.46282,N18,0.19019,46.14,2.229,0.245722,0.0
3169.61522,N18,0.18941,45.076,2.226,0.246464,0.0
3169.76762,N18,0.18862,44.011,2.224,0.246844,0.0
3169.92002,N18,0.18784,42.947,2.221,0.247583,0.0
3170.07242,N18,0.19332,44.971,2.229,0.247031,0.0
3170.22482,N18,0.19915,47.647,2.237,0.245871,0.0045
3170.37722,N18,0.2025,49.608,2.242,0.242275,0.0247
3170.52962,N18,0.20586,49.635,2.243,0.241269,0.0375
3170.68202,N18,0.20921,50.123,2.257,0.233559,0.0633
3170.83442,N18,0.20519,48.275,2.274,0.227641,0.0517
3170.98682,N18,0.1989,46.368,2.278,0.225522,0.0398
3171.13922,N18,0.19262,45.197,2.268,0.227662,0.0325
3171.29162,N18,0.18633,42.282,2.257,0.234137,0.0
3171.44402,N18,0.18882,40.113,2.259,0.234348,0.0007
3171.59642,N18,0.19207,41.414,2.271,0.230121,0.0088
3171.74882,N18,0.19267,42.715,2.283,0.224799,0.017
3171.90122,N18,0.19075,43.043,2.295,0.219411,0.019
3172.05362,N18,0.1902,41.289,2.294,0.221279,0.0081
3172.20602,N18,0.18989,41.056,2.291,0.222452,0.0066
3172.35842,N18,0.1939,41.483,2.28,0.227592,0.0093
3172.51082,N18,0.19205,41.91,2.266,0.231404,0.0119
3172.66322,N18,0.1883,42.337,2.253,0.236381,0.0
3172.81562,N18,0.1897,41.031,2.239,0.241952,0.0
3172.96802,N18,0.19651,41.68,2.227,0.249073,0.0
3173.12042,N18,0.19575,42.18,2.224,0.24983,0.0
3173.27282,N18,0.18866,42.18,2.236,0.242586,0.0
3173.42522,N18,0.18662,42.18,2.249,0.237104,0.0
3173.57762,N18,0.19771,42.546,2.261,0.234889,0.0159
3173.73002,N18,0.20572,42.929,2.261,0.237778,0.0183
3173.88242,N18,0.21194,43.313,2.255,0.242072,0.0207
3174.03482,N18,0.21319,43.696,2.248,0.244722,0.0231
3174.18722,N18,0.21444,44.079,2.248,0.244851,0.0255
3174.33962,N18,0.20429,44.463,2.249,0.239991,0.0279
3174.49202,N18,0.1908,44.237,2.258,0.233158,0.0156
3174.64442,N18,0.1795,40.671,2.267,0.22773,0.0
3174.79682,N18,0.17804,37.105,2.27,0.226055,0.0
3174.94922,N18,0.17658,35.839,2.251,0.232166,0.0
3175.10162,N18,0.18141,36.361,2.215,0.246983,0.0
3175.25402,N18,0.18683,36.442,2.208,0.251783,0.0
3175.40642,N18,0.18921,35.465,2.207,0.253149,0.0
3175.55882,N18,0.18762,34.963,2.212,0.250694,0.0
3175.71122,N18,0.18179,35.381,2.213,0.247855,0.0
3175.86362,N18,0.17596,36.662,2.228,0.24004,0.0
3176.01602,N18,0.17518,36.827,2.235,0.237229,0.0
3176.16842,N18,0.176,36.644,2.235,0.23758,0.0
3176.32082,N18,0.17681,36.367,2.234,0.238281,0.0
3176.47322,N18,0.17878,35.636,2.219,0.244437,0.0
3176.62562,N18,0.18319,34.904,2.215,0.247743,0.0
3176.77802,N18,0.18761,36.011,2.214,0.249978,0.0
3176.93042,N18,0.19016,37.312,2.213,0.251413,0.0
3177.08282,N18,0.19274,38.613,2.215,0.251786,0.0
3177.23522,N18,0.1957,38.626,2.217,0.252311,0.0
3177.38762,N18,0.1884,38.626,2.221,0.24782,0.0
3177.54002,N18,0.18111,38.188,2.223,0.244016,0.0
3177.69242,N18,0.17381,37.09,2.224,0.240529,0.0
3177.84482,N18,0.17243,35.992,2.221,0.240992,0.0
3177.99722,N18,0.17431,35.309,2.22,0.242159,0.0
3178.14962,N18,0.18255,35.296,2.225,0.243919,0.0
3178.30202,N18,0.18231,36.886,2.226,0.243462,0.0
3178.45442,N18,0.18292,35.422,2.226,0.243721,0.0
3178.60682,N18,0.18616,35.533,2.223,0.246161,0.0
3178.75923,N18,0.1894,37.034,2.228,0.245747,0.0
3178.91163,N18,0.18836,38.603,2.229,0.244954,0.0
3179.06403,N18,0.17863,38.224,2.237,0.237995,0.0
3179.21643,N18,0.17473,37.441,2.236,0.236683,0.0
3179.36883,N18,0.18002,37.441,2.24,0.237522,0.0
3179.52123,N18,0.1853,37.115,2.241,0.239397,0.0
3179.67363,N18,0.18289,37.036,2.244,0.237316,0.0
3179.82603,N18,0.17851,40.697,2.247,0.234401,0.0
3179.97843,N18,0.1754,44.358,2.251,0.231664,0.0
3180.13083,N18,0.17715,43.28,2.247,0.233824,0.0
3180.28323,N18,0.17552,41.573,2.242,0.234899,0.0
3180.43563,N18,0.17586,41.469,2.243,0.23469,0.0
3180.58803,N18,0.18681,42.695,2.249,0.237184,0.0
3180.74043,N18,0.19775,44.598,2.254,0.235376,0.0287
3180.89283,N18,0.19714,46.501,2.257,0.233131,0.0345
3181.04523,N18,0.19103,46.805,2.256,0.234429,0.0127
3181.19763,N18,0.17863,44.773,2.262,0.229137,0.0
3181.35003,N18,0.1988,42.742,2.287,0.225841,0.0171
3181.50243,N18,0.22778,45.449,2.368,0.208433,0.0341
3181.65483,N18,0.24877,53.084,2.417,0.197136,0.0818
3181.80723,N18,0.2368,60.154,2.434,0.17786,0.126
3181.95963,N18,0.22484,63.612,2.337,0.197866,0.1476
3182.11203,N18,0.21288,62.149,2.306,0.205642,0.1384
3182.26443,N18,0.21201,59.161,2.288,0.21468,0.1198
3182.41683,N18,0.20706,52.89,2.285,0.219915,0.0806
3182.56923,N18,0.19977,56.306,2.283,0.216009,0.0908
3182.72163,N18,0.19772,59.721,2.294,0.209102,0.1042
3182.87403,N18,0.1983,62.687,2.308,0.199972,0.1317
3183.02643,N18,0.20305,61.59,2.322,0.196454,0.1349
3183.17883,N18,0.20043,60.493,2.336,0.191484,0.1281
3183.33123,N18,0.19487,57.318,2.328,0.195196,0.1082
3183.48363,N18,0.18765,52.13,2.316,0.201636,0.0758
3183.63603,N18,0.18473,46.941,2.306,0.209148,0.0434
3183.78843,N18,0.18342,41.753,2.305,0.214129,0.011
3183.94083,N18,0.18321,41.469,2.304,0.21468,0.0092
3184.09323,N18,0.18402,40.61,2.294,0.219419,0.0038
3184.24563,N18,0.185,37.976,2.269,0.229316,0.0
3184.39803,N18,0.18311,38.427,2.244,0.237409,0.0
3184.55043,N18,0.19149,40.156,2.229,0.246266,0.0
3184.70283,N18,0.19988,41.885,2.234,0.247736,0.0014
3184.85523,N18,0.20023,42.589,2.243,0.242323,0.0162
3185.00763,N18,0.19147,38.024,2.242,0.24162,0.0
3185.16003,N18,0.18271,37.292,2.244,0.237241,0.0
3185.31243,N18,0.18518,42.771,2.246,0.237569,0.0
3185.46483,N18,0.18543,43.365,2.248,0.236962,0.0
3185.61723,N18,0.18687,43.365,2.251,0.236497,0.0
3185.76963,N18,0.18873,41.96,2.256,0.234674,0.0051
3185.92203,N18,0.18946,39.801,2.26,0.234369,0.0
3186.07443,N18,0.1898,39.164,2.254,0.236648,0.0
3186.22683,N18,0.1825,35.628,2.245,0.236797,0.0
3186.37923,N18,0.18049,32.503,2.236,0.23914,0.0
3186.53163,N18,0.17936,33.613,2.24,0.237242,0.0
3186.68403,N18,0.17288,35.598,2.259,0.227764,0.0
3186.83643,N18,0.1664,37.584,2.272,0.220415,0.0
3186.98883,N18,0.16285,39.569,2.279,0.216432,0.0
3187.14123,N18,0.16979,41.555,2.287,0.216571,0.0
3187.29363,N18,0.17672,42.1,2.294,0.214902,0.0131
3187.44603,N18,0.17733,42.527,2.302,0.2119,0.0158
3187.59843,N18,0.1742,42.954,2.309,0.207692,0.0185
3187.75083,N18,0.17315,43.256,2.306,0.208008,0.0204
3187.90323,N18,0.17578,40.329,2.297,0.215222,0.0021
3188.05563,N18,0.17483,37.402,2.277,0.222228,0.0
3188.20803,N18,0.17264,34.474,2.26,0.227309,0.0
3188.36043,N18,0.17337,31.547,2.258,0.228326,0.0
3188.51283,N18,0.17483,31.018,2.256,0.229653,0.0
3188.66523,N18,0.17629,30.652,2.254,0.230981,0.0
3188.81763,N18,0.17,29.921,2.252,0.229004,0.0
3188.97003,N18,0.1647,29.189,2.251,0.227071,0.0
3189.12243,N18,0.1596,28.457,2.246,0.226605,0.0
3189.27483,N18,0.16087,30.825,2.236,0.23067,0.0
3189.42723,N18,0.15999,33.286,2.229,0.232738,0.0
3189.57963,N18,0.15801,35.747,2.233,0.230462,0.0
3189.73203,N18,0.15602,35.979,2.24,0.227132,0.0
3189.88443,N18,0.15531,32.979,2.246,0.224719,0.0
3190.03683,N18,0.16469,29.979,2.247,0.228473,0.0
3190.18923,N18,0.17407,27.626,2.25,0.231451,0.0
3190.34163,N18,0.17164,28.439,2.255,0.228647,0.0
3190.49403,N18,0.16705,29.252,2.261,0.224566,0.0
3190.64643,N18,0.169,29.746,2.262,0.225049,0.0
3190.79883,N18,0.17571,29.307,2.261,0.228258,0.0
3190.95123,N18,0.17123,28.125,2.257,0.227766,0.0
3191.10363,N18,0.16627,26.552,2.256,0.22599,0.0
3191.25603,N18,0.16131,27.283,2.256,0.223843,0.0
3191.40843,N18,0.16497,27.58,2.254,0.226133,0.0
3191.56083,N18,0.17101,27.214,2.258,0.227319,0.0
3191.71323,N18,0.16858,27.244,2.264,0.224165,0.0
3191.86563,N18,0.16615,27.751,2.269,0.221363,0.0
3192.01803,N18,0.16456,28.257,2.267,0.221384,0.0
3192.17043,N18,0.1666,28.764,2.266,0.222612,0.0
3192.32283,N18,0.16251,28.985,2.265,0.221203,0.0
3192.47523,N18,0.15898,28.319,2.263,0.220374,0.0
3192.62763,N18,0.1559,27.654,2.261,0.21973,0.0
3192.78003,N18,0.15286,26.989,2.258,0.219444,0.0
3192.93243,N18,0.1565,28.274,2.262,0.219643,0.0
3193.08483,N18,0.16015,30.309,2.265,0.220181,0.0
3193.23723,N18,0.16118,31.813,2.268,0.219575,0.0
3193.38963,N18,0.1585,34.002,2.267,0.218764,0.0
3193.54203,N18,0.15963,33.727,2.263,0.220657,0.0
3193.69443,N18,0.16503,33.453,2.259,0.2244,0.0
3193.84683,N18,0.17042,32.269,2.259,0.226715,0.0
3193.99923,N18,0.17428,30.926,2.261,0.227652,0.0
3194.15163,N18,0.17303,32.27,2.264,0.226061,0.0
3194.30403,N18,0.17178,33.879,2.255,0.228707,0.0
3194.45643,N18,0.17052,35.488,2.244,0.232049,0.0
3194.60883,N18,0.16927,34.874,2.234,0.235036,0.0
3194.76123,N18,0.16802,33.165,2.232,0.235199,0.0
3194.91363,N18,0.16677,33.456,2.23,0.235359,0.0
3195.06603,N18,0.16745,34.493,2.23,0.235655,0.0
3195.21843,N18,0.17066,35.529,2.23,0.237049,0.0
3195.37083,N18,0.16711,36.566,2.23,0.235507,0.0
3195.52323,N18,0.16477,44.124,2.236,0.232376,0.0
3195.67563,N18,0.16501,49.785,2.258,0.224743,0.0
3195.82803,N18,0.16947,52.858,2.303,0.206276,0.028
3195.98043,N18,0.17706,50.82,2.337,0.191117,0.0676
3196.13283,N18,0.17239,50.245,2.371,0.177789,0.064
3196.28523,N18,0.16863,49.757,2.379,0.173913,0.061
3196.43763,N18,0.16781,49.189,2.373,0.176247,0.0574
3196.59003,N18,0.167,46.958,2.369,0.179556,0.0435
3196.74243,N18,0.16797,47.517,2.383,0.174482,0.047
3196.89483,N18,0.17137,48.077,2.396,0.170748,0.0505
3197.04723,N18,0.17478,48.637,2.409,0.166997,0.054
3197.19963,N18,0.17948,49.197,2.423,0.163385,0.0575
3197.35203,N18,0.18546,49.756,2.412,0.169093,0.061
3197.50443,N18,0.19145,49.175,2.399,0.176639,0.0573
3197.65683,N18,0.19419,48.251,2.393,0.180756,0.0516
3197.80923,N18,0.18806,48.8,2.393,0.1778,0.055
3197.96163,N18,0.18193,50.381,2.394,0.173438,0.0649
3198.11403,N18,0.17591,50.905,2.4,0.16837,0.0682
3198.26644,N18,0.17328,52.367,2.399,0.166194,0.0773
3198.41884,N18,0.17233,53.215,2.399,0.164957,0.0826
3198.57124,N18,0.17258,54.845,2.416,0.157467,0.0928
3198.72364,N18,0.17128,57.609,2.433,0.14822,0.1101
3198.87604,N18,0.16999,56.147,2.451,0.142858,0.1009
3199.02844,N18,0.17157,53.45,2.473,0.140574,0.0841
3199.18084,N18,0.17576,49.628,2.477,0.146492,0.0602
3199.33324,N18,0.17996,45.806,2.463,0.157038,0.0363
3199.48564,N18,0.1757,44.561,2.447,0.160395,0.0285
3199.63804,N18,0.17083,44.967,2.438,0.159549,0.031
3199.79044,N18,0.17721,45.374,2.424,0.166224,0.0336
3199.94284,N18,0.18369,44.989,2.401,0.176979,0.0312
3200.09524,N18,0.18967,44.257,2.389,0.184317,0.0266
3200.24764,N18,0.18942,44.986,2.377,0.187772,0.0312
3200.40004,N18,0.1907,47.669,2.37,0.188132,0.0479
3200.55244,N18,0.1989,48.627,2.367,0.191511,0.0539
3200.70484,N18,0.19294,47.749,2.363,0.191436,0.0484
3200.85724,N18,0.19265,49.531,2.362,0.189922,0.0596
3201.00964,N18,0.18981,51.727,2.381,0.179871,0.0733
3201.16204,N18,0.18643,52.826,2.404,0.169286,0.0802
3201.31444,N18,0.18661,53.192,2.427,0.161124,0.0825
3201.46684,N18,0.18679,53.597,2.429,0.160208,0.085
3201.61924,N18,0.18596,56.757,2.42,0.159561,0.1047
3201.77164,N18,0.18467,56.275,2.422,0.158816,0.1017
3201.92404,N18,0.18337,56.568,2.428,0.155891,0.1036
3202.07644,N18,0.18494,54.265,2.431,0.15785,0.0892
3202.22884,N18,0.1845,54.265,2.434,0.156825,0.0892
3202.38124,N18,0.18446,53.056,2.425,0.160849,0.0816
3202.53364,N18,0.18956,52.37,2.413,0.167788,0.0773
3202.68604,N18,0.19467,52.37,2.401,0.174062,0.0773
3202.83844,N18,0.19429,53.015,2.392,0.17648,0.0813
3202.99084,N18,0.19008,53.669,2.384,0.176999,0.0854
3203.14324,N18,0.18586,53.251,2.394,0.172177,0.0828
3203.29564,N18,0.18572,52.858,2.417,0.164372,0.0804
3203.44804,N18,0.18565,53.444,2.444,0.15585,0.084
3203.60044,N18,0.18249,54.029,2.47,0.14664,0.0877
3203.75284,N18,0.18222,54.615,2.442,0.153055,0.0913
